Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens,
7,4.5,0.95,23,0.477335,24,0.504215,23.84319196,127,0.491204,128,0.519179,127.3144236,104,103.4712316,
8,4.5,0.95,22,0.492219,23,0.547805,22.13998129,125,0.446169,126,0.502829,125.9500706,103,103.8100893,
9,4.5,0.95,21,0.498393,22,0.546,21.03375554,127,0.490591,128,0.528169,127.2503859,106,106.2166303,
10,4.5,0.95,24,0.48613,25,0.517659,24.43991246,133,0.499311,134,0.507468,133.0844673,109,108.6445549,
11,4.5,0.95,20,0.48461,21,0.502725,20.84957218,117,0.448579,118,0.504374,117.9216059,97,97.0720337,
12,4.5,0.95,19,0.479339,20,0.501649,19.92608696,122,0.491497,123,0.529523,122.2236102,103,102.2975232,
13,4.5,0.95,22,0.484249,23,0.553356,22.22792192,129,0.459873,130,0.527571,129.5927354,107,107.3648135,
14,4.5,0.95,21,0.497039,22,0.508387,21.26092704,130,0.492228,131,0.507614,130.5051345,109,109.2442075,
15,4.5,0.95,22,0.489834,23,0.507514,22.575,131,0.499315,132,0.558804,131.0115147,109,108.4365147,
16,4.5,0.95,22,0.49572,23,0.501634,22.72370646,132,0.497419,133,0.530578,132.0778371,110,109.3541306,
17,4.5,0.95,23,0.479371,24,0.514071,23.59449568,123,0.470013,124,0.506073,123.8315862,100,100.2370906,
18,4.5,0.95,20,0.472581,21,0.525987,20.51340673,137,0.46627,138,0.531167,137.5197467,117,117.0063399,
19,4.5,0.95,22,0.485406,23,0.516576,22.46820661,141,0.487934,142,0.537149,141.2451692,119,118.7769625,
0,4.5,1,15,0.498216,16,0.536364,15.04676523,90,0.475129,91,0.505495,90.81904103,75,75.7722758,
1,4.5,1,17,0.457779,18,0.503654,17.92034877,97,0.487413,98,0.544267,97.22139163,80,79.30104286,
2,4.5,1,13,0.439964,14,0.509718,13.86068182,85,0.469595,86,0.530864,85.49625422,72,71.6355724,
3,4.5,1,17,0.497365,18,0.533013,17.07391719,94,0.469156,95,0.506944,94.81623796,77,77.74232077,
4,4.5,1,15,0.49606,16,0.535404,15.10014233,92,0.496933,93,0.524431,92.11153538,77,77.01139305,
5,4.5,1,17,0.489258,18,0.5153,17.41248752,97,0.476312,98,0.506145,97.79402004,80,80.38153252,
6,4.5,1,16,0.466599,17,0.508186,16.80315964,92,0.497045,93,0.560248,92.04675411,76,75.24359447,
7,4.5,1,16,0.470791,17,0.503429,16.89493842,84,0.457566,85,0.510312,84.80449702,68,67.90955861,
8,4.5,1,18,0.492021,19,0.532138,18.19889324,91,0.474599,92,0.516327,91.60872795,73,73.40983472,
9,4.5,1,13,0.471192,14,0.50618,13.82336801,93,0.491347,94,0.525134,93.25610442,80,79.43273641,
10,4.5,1,18,0.487092,19,0.566524,18.16250378,98,0.489145,99,0.51519,98.41677865,80,80.25427488,
11,4.5,1,19,0.486619,20,0.518581,19.4186534,98,0.489873,99,0.516426,98.38138817,79,78.96273477,
12,4.5,1,16,0.480687,17,0.504751,16.80256815,91,0.478415,92,0.510773,91.66706842,75,74.86450027,
13,4.5,1,16,0.485512,17,0.524182,16.37465736,90,0.477357,91,0.516606,90.57690642,74,74.20224906,
14,4.5,1,17,0.450597,18,0.508681,17.85054404,95,0.481757,96,0.516523,95.52473681,78,77.67419277,
15,4.5,1,15,0.479934,16,0.53338,15.37544437,92,0.466543,93,0.521236,92.61172362,77,77.23627925,
16,4.5,1,17,0.472187,18,0.514138,17.66298777,96,0.476235,97,0.507215,96.76710781,79,79.10412004,
17,4.5,1,16,0.487342,17,0.527567,16.31467993,91,0.449936,92,0.503727,91.93071332,75,75.61603339,
18,4.5,1,17,0.46609,18,0.514139,17.70573789,95,0.471401,96,0.541498,95.40799178,78,77.70225389,
19,4.5,1,19,0.492188,20,0.556116,19.12219997,98,0.42401,99,0.506043,98.92633452,79,79.80413455,
0,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
1,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
2,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
3,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
4,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
5,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
6,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
7,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
8,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
9,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
10,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
11,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
12,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
13,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
14,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
15,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
16,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
17,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
18,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
19,5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
0,5,0.85,101,0.48913,102,0.524629,101.3062058,0,0,0,0,300,300,300,
1,5,0.85,89,0.491791,90,0.515823,89.34158622,0,0,0,0,300,300,300,
2,5,0.85,55,0.479016,56,0.513984,55.60009151,0,0,0,0,300,300,300,
3,5,0.85,88,0.497372,89,0.512266,88.17644689,0,0,0,0,300,300,300,
4,5,0.85,83,0.480999,84,0.527972,83.40450897,0,0,0,0,300,300,300,
5,5,0.85,82,0.488423,83,0.521709,82.34780388,0,0,0,0,300,300,300,
6,5,0.85,75,0.466472,76,0.519286,75.63483167,0,0,0,0,300,300,300,
7,5,0.85,97,0.495495,98,0.516129,97.21832897,0,0,0,0,300,300,300,
8,5,0.85,73,0.46315,74,0.50199,73.94876416,0,0,0,0,300,300,300,
9,5,0.85,78,0.496871,79,0.503439,78.47640073,0,0,0,0,300,300,300,
10,5,0.85,85,0.477074,86,0.508535,85.72871174,0,0,0,0,300,300,300,
11,5,0.85,89,0.469203,90,0.513028,89.70272675,0,0,0,0,300,300,300,
12,5,0.85,105,0.489919,106,0.508152,105.5528986,0,0,0,0,300,300,300,
13,5,0.85,60,0.48284,61,0.50495,60.7761194,0,0,0,0,300,300,300,
14,5,0.85,71,0.496252,72,0.534669,71.09756098,0,0,0,0,300,300,300,
15,5,0.85,79,0.46884,80,0.506512,79.82713952,0,0,0,0,300,300,300,
16,5,0.85,86,0.480501,87,0.507205,86.73019023,0,0,0,0,300,300,300,
17,5,0.85,47,0.467151,48,0.524573,47.57206297,0,0,0,0,300,300,300,
18,5,0.85,72,0.477477,73,0.504005,72.84902744,0,0,0,0,300,300,300,
19,5,0.85,98,0.478155,99,0.500354,98.98405334,0,0,0,0,300,300,300,
0,5,0.9,31,0.475067,32,0.50906,31.73347454,195,0.487013,196,0.540761,195.2416276,164,163.5081531,
1,5,0.9,25,0.477428,26,0.50922,25.70998993,196,0.47211,197,0.517216,196.6183213,171,170.9083314,
2,5,0.9,35,0.495112,36,0.512552,35.28027523,191,0.489198,192,0.518571,191.3677527,156,156.0874775,
3,5,0.9,35,0.474286,36,0.525813,35.49903934,180,0.491128,181,0.507445,180.5437274,145,145.0446881,
4,5,0.9,30,0.467692,31,0.501855,30.94570149,175,0.484493,176,0.534672,175.3090337,145,144.3633322,
5,5,0.9,30,0.492537,31,0.502055,30.7840933,181,0.491018,182,0.501484,181.8582075,151,151.0741142,
6,5,0.9,29,0.493084,30,0.520576,29.25156409,198,0.494014,199,0.51893,198.2402472,169,168.9886831,
7,5,0.9,39,0.484222,40,0.502137,39.88071449,190,0.485795,191,0.521783,190.3947149,151,150.5140004,
8,5,0.9,31,0.494318,32,0.523688,31.19346272,178,0.479482,179,0.520349,178.5020677,147,147.308605,
9,5,0.9,36,0.479844,37,0.501763,36.9195675,190,0.483793,191,0.515193,190.5161465,154,153.596579,
10,5,0.9,36,0.49404,37,0.505602,36.51548175,200,0.492678,201,0.520497,200.2632014,164,163.7477197,
11,5,0.9,50,0.493475,51,0.511044,50.37139279,186,0.446575,187,0.52071,186.7206448,136,136.349252,
12,5,0.9,34,0.487997,35,0.507721,34.60854796,195,0.492479,196,0.503638,195.6739851,161,161.0654372,
13,5,0.9,33,0.482784,34,0.502793,33.86041281,198,0.463064,199,0.509053,198.8031486,165,164.9427358,
14,5,0.9,37,0.483848,38,0.510615,37.6034296,207,0.484222,208,0.506527,207.707375,170,170.1039454,
15,5,0.9,33,0.476908,34,0.509712,33.70393854,185,0.486825,186,0.520458,185.3917284,152,151.6877898,
16,5,0.9,40,0.489098,41,0.512649,40.46291028,203,0.481397,204,0.514987,203.5538255,163,163.0909153,
17,5,0.9,36,0.493852,37,0.536357,36.14464181,199,0.490664,200,0.509684,199.4908517,163,163.3462099,
18,5,0.9,32,0.463028,33,0.508075,32.82074278,179,0.472493,180,0.503137,179.8976309,147,147.0768881,
19,5,0.9,40,0.46148,41,0.50627,40.8600134,193,0.489715,194,0.507237,193.5869764,153,152.726963,
0,5,0.95,24,0.486242,25,0.514706,24.48334739,121,0.497199,122,0.524366,121.103103,97,96.61975564,
1,5,0.95,23,0.48442,24,0.534676,23.31001273,116,0.497754,117,0.544393,116.0481571,93,92.73814439,
2,5,0.95,18,0.489247,19,0.534687,18.23664173,110,0.495774,111,0.507942,110.3473044,92,92.11066268,
3,5,0.95,16,0.467434,17,0.51849,16.63784864,105,0.488286,106,0.513722,105.4605284,89,88.82267975,
4,5,0.95,20,0.489768,21,0.516751,20.37920172,114,0.481421,115,0.514075,114.5689655,94,94.1897638,
5,5,0.95,19,0.457278,20,0.507179,19.85613515,111,0.474269,112,0.503618,111.8767249,92,92.02058978,
6,5,0.95,24,0.497222,25,0.542905,24.06081037,130,0.494665,131,0.507022,130.4317391,106,106.3709287,
7,5,0.95,22,0.467472,23,0.514907,22.68573838,126,0.48679,127,0.515909,126.4536557,104,103.7679173,
8,5,0.95,24,0.475828,25,0.517834,24.5754416,124,0.488858,125,0.543541,124.2037562,100,99.62831459,
9,5,0.95,21,0.445746,22,0.510135,21.84259734,121,0.497279,122,0.536369,121.0696086,100,99.22701126,
10,5,0.95,22,0.486549,23,0.529713,22.31162543,125,0.480717,126,0.519079,125.5026589,103,103.1910335,
11,5,0.95,22,0.496575,23,0.507927,22.30170895,118,0.460927,119,0.503788,118.9116213,96,96.60991234,
12,5,0.95,17,0.460171,18,0.501613,17.96107813,121,0.496442,122,0.527267,121.1154258,104,103.1543477,
13,5,0.95,21,0.496859,22,0.541613,21.07018367,120,0.48502,121,0.516548,120.4751332,99,99.40494954,
14,5,0.95,20,0.468553,21,0.541341,20.4320355,114,0.472378,115,0.528834,114.489266,94,94.05723048,
15,5,0.95,23,0.469215,24,0.51087,23.73904693,128,0.468671,129,0.513351,128.7011862,105,104.9621393,
16,5,0.95,25,0.495935,26,0.533934,25.1069765,122,0.488636,123,0.508778,122.5641942,97,97.45721772,
17,5,0.95,23,0.49559,24,0.51748,23.20146185,127,0.469105,128,0.527104,127.5326816,104,104.3312197,
18,5,0.95,21,0.487562,22,0.502139,21.85326199,113,0.479839,114,0.5,114,92,92.14673801,
19,5,0.95,19,0.473046,20,0.502949,19.90138113,127,0.495542,128,0.537898,127.1052507,108,107.2038696,
0,5,1,13,0.488732,14,0.504563,13.71176805,89,0.493473,90,0.548839,89.11788823,76,75.40612018,
1,5,1,14,0.460362,15,0.512706,14.75725967,85,0.479297,86,0.516858,85.55118341,71,70.79392374,
2,5,1,15,0.477667,16,0.515209,15.5948804,98,0.496202,99,0.519841,98.16066669,83,82.56578629,
3,5,1,19,0.498907,20,0.538317,19.02773408,94,0.456574,95,0.503876,94.91805843,75,75.89032436,
4,5,1,17,0.491901,18,0.518035,17.30990281,87,0.482886,88,0.524284,87.41340161,70,70.10349881,
5,5,1,19,0.490892,20,0.546012,19.16523948,91,0.475728,92,0.533416,91.42074608,72,72.2555066,
6,5,1,17,0.454315,18,0.502506,17.94799859,93,0.487103,94,0.528775,93.30948839,76,75.3614898,
7,5,1,15,0.465909,16,0.536774,15.48106964,92,0.46609,93,0.543282,92.43929423,77,76.95822459,
8,5,1,18,0.496134,19,0.528453,18.11962004,91,0.490548,92,0.52792,91.25291662,73,73.13329658,
9,5,1,16,0.477477,17,0.526786,16.4567726,90,0.499675,91,0.529577,90.01086884,74,73.55409624,
10,5,1,18,0.464599,19,0.516824,18.67785543,100,0.477154,101,0.515424,100.5969689,82,81.91911347,
11,5,1,16,0.496871,17,0.533379,16.08570724,90,0.475786,91,0.519962,90.54812568,74,74.46241844,
12,5,1,15,0.478005,16,0.512,15.64700691,93,0.487363,94,0.536943,93.254881,78,77.60787409,
13,5,1,18,0.445964,19,0.506054,18.89925112,93,0.47142,94,0.530414,93.48445605,75,74.58520492,
14,5,1,18,0.485199,19,0.523427,18.38717694,90,0.456024,91,0.501814,90.96038436,72,72.57320743,
15,5,1,15,0.483961,16,0.537483,15.29967116,93,0.43853,94,0.502294,93.96402359,78,78.66435242,
16,5,1,17,0.451689,18,0.51506,17.76235186,97,0.446299,98,0.510842,97.83201896,80,80.0696671,
17,5,1,16,0.479675,17,0.51451,16.58346491,93,0.499385,94,0.550802,93.01196102,77,76.42849612,
18,5,1,14,0.498691,15,0.544972,14.02828374,88,0.48354,89,0.500698,88.95931927,74,74.93103552,
19,5,1,16,0.498978,17,0.52235,16.04372754,96,0.481932,97,0.534294,96.34505939,80,80.30133186,
0,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,5.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
9,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
10,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
11,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
12,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,5.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,5.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,5.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,5.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
